265968,,140,1,36,New York,NY,Watervliet,Watervliet City,City,tract,12189,518,42.71876,-73.7356457,13717323,220922,10073,4590,5483,1046.36629,875,541.45066,705.57287,1276,0.98276,0.8942,0.76019,0.61755,0.4906,0.35893,0.31583,0.23119,1320,1276,88453.31855,68056,74396.18998,1590.53585,3215,111475.7945,100730,66506.74505,662.62014,1904,1898.86933,1733,889.81424,407.45225,1260,774.64043,700,384.27727,635,324.28761,0,0.00897,0.10871,0.66491,0.5451,0.40276,0.45234,0.96676,0.96593,0.96742,34.87658,25.91667,20.42866,1692.18154,4590,36.81111,29.08333,22.48888,1786.70858,5483,0.65475,0.37046,0.00368,0,0.08145
265970,,140,1,36,New York,NY,Albany,Colonie,City,tract,12211,518,42.7453514,-73.8147594,16133181,120545,2568,1567,1001,1260.77523,1101,642.37476,31.80455,80,0.9375,0.8625,0.8625,0.4875,0.425,0.425,0.425,0.375,80,80,106942.14845,101654,60877.90785,210.48959,576,114303.18421,113041,53643.22017,126.3194,453,1862.45606,1915,579.23434,99.45138,334,663.65876,643,185.66204,162,86.74747,0.00605,0.00605,0.17137,0.67339,0.56407,0.18035,0.43202,0.86478,0.83985,0.9,38.92301,37.83333,20.28155,427.88958,1567,45.86954,46.58333,24.37622,264.94633,1001,0.81623,0.40709,0.1222,0.02097,0.04917
265971,,140,1,36,New York,NY,Albany,Colonie,City,tract,12205,518,42.7029906,-73.7899256,8556308,16731,6250,2961,3289,1428.05428,1357,410.36079,155.58866,724,1,0.93785,0.77486,0.71409,0.58149,0.53315,0.53315,0.33702,724,724,81302.9413,65009,63826.10778,1404.63237,2737,98952.47991,83620,63289.54981,638.56171,1542,1743.48006,1648,699.40524,398.50497,1143,553.9971,491,227.52939,870,535.65657,0.02981,0.02981,0.1545,0.56781,0.34962,0.22952,0.6649,0.96402,0.97408,0.95582,44.16162,43.16667,23.35173,689.9148,2961,49.31993,52.66667,22.75218,850.57997,3289,0.81488,0.55366,0.06974,0.01511,0.07245
265974,,140,1,36,New York,NY,Albany,Colonie,City,tract,12205,518,42.7469391,-73.8808746,20943060,21908,7601,3671,3930,912.87039,963,319.21417,282.15639,573,0.90925,0.88656,0.79756,0.58115,0.42583,0.3438,0.27574,0.23037,648,573,80173.48893,65760,59780.62416,1545.63678,3051,92020.62606,82006,56658.32739,817.54022,2076,1559.68985,1513,552.14649,599.13898,1517,548.12331,526,219.76624,886,557.21212,0.04078,0.05743,0.12817,0.63129,0.16906,0.32192,0.53075,0.86838,0.86642,0.87003,38.85954,38.91667,22.12539,888.08824,3671,43.15533,45.08333,22.66746,875.30329,3930,0.83309,0.58127,0.02477,0,0.08755
265976,,140,1,36,New York,NY,Albany,Colonie,City,tract,12205,518,42.7168235,-73.843955,3874081,8227,2525,1391,1134,930.01395,904,222.45492,80.96768,136,1,1,0.95588,0.67647,0.63971,0.52206,0.36765,0.27941,136,136,77060.09566,66420,52085.63602,489.73462,957,89661.92426,82364,49914.2083,242.11608,621,1524.61615,1470,462.89407,220.52377,599,511.04654,488,214.26452,222,141.19192,0.01218,0.03532,0.15104,0.7296,0.30285,0.24052,0.29874,0.90484,0.89348,0.91648,39.13445,38.16667,22.86877,336.68173,1391,46.00293,47,22.41605,278.76193,1134,0.87762,0.47826,0.05146,0.0071,0.10648
265977,,140,1,36,New York,NY,Albany,Colonie,City,tract,12205,518,42.7231026,-73.8271334,4521611,0,5373,2826,2547,1355.68066,1241,469.1315,156.21021,576,0.8559,0.75868,0.47396,0.42535,0.26389,0.19965,0.17014,0.13194,588,576,87238.61125,83861,52356.04392,998.21669,2196,95338.33822,93845,50999.56998,510.10057,1321,1564.35401,1476,582.00705,377.4079,959,539.76063,534,151.44268,649,359.10101,0.0056,0.0056,0.06405,0.59639,0.56627,0.60921,0.6073,0.95938,0.97289,0.94669,39.79148,34.41667,23.64105,660.95914,2826,46.07576,47.91667,22.20882,603.61356,2547,0.75452,0.47605,0.02805,0.02805,0.07984
265979,,140,1,36,New York,NY,Albany,Albany City,City,tract,12205,518,42.6930948,-73.7942738,2378652,0,4340,2021,2319,930.47246,820,272.93548,357.79872,582,0.91581,0.78351,0.71134,0.56357,0.41065,0.30584,0.27491,0.23711,598,582,72276.35874,61361,52644.0348,977.53971,1792,74346.80699,63677,48793.23603,572.23605,1119,1441.6452,1415,540.67325,326.43936,768,469.12664,449,164.79633,426,288.12121,0.01508,0.01508,0.13233,0.64322,0.49294,0.30597,0.5037,0.93722,0.96247,0.91364,42.01477,42,21.43751,528.12758,2021,40.53014,40.58333,22.88311,567.28119,2319,0.69885,0.4388,0.05076,0.03553,0.12747
265983,,140,1,36,New York,NY,Delmar,Albany City,City,tract,12054,518,42.6068772,-73.8460798,11051051,4325,6331,3331,3000,1271.72347,1267,233.02832,105.22725,448,1,0.90625,0.60268,0.4933,0.38616,0.24777,0.16741,0.16741,448,448,118359.31827,104078,78538.52898,913.44993,2579,139893.99007,127117,64482.67515,390.88689,1738,2206.90466,2163,712.2593,358.26112,1457,888.16356,874,377.91099,674,353.479,0,0,0.13843,0.68372,1,0.28309,0.40757,0.97514,0.95642,0.99365,41.21528,44.66667,24.40566,773.88231,3331,43.70134,47.08333,22.68777,723.0063,3000,0.90019,0.62646,0.00585,0,0.07611
265986,,140,1,36,New York,NY,Ravena,Ravena,City,tract,12143,518,42.4912815,-73.8751024,126345582,7854628,4168,2072,2096,829.79394,694,294.47182,196.29461,262,0.9313,0.82443,0.68702,0.46565,0.22519,0.22519,0.1145,0.08015,365,262,79198.42326,62310,57528.25889,894.06394,1680,86108.3295,76678,53554.25419,555.76974,1207,1703.75446,1673,610.46671,305.39544,889,696.55788,662,314.77722,426,240.03509,0,0,0.1057,0.67605,1,0.41613,0.42557,0.91764,0.87444,0.96414,44.34809,46.83333,22.41987,491.73527,2072,42.43901,43.91667,23.70621,481.38262,2096,0.82668,0.56548,0.01443,0.00999,0.10322
265987,,140,1,36,New York,NY,Coeymans,Ravena,City,tract,12045,518,42.4755465,-73.8112139,3487338,14194,3289,1613,1676,845.60433,868,239.08097,335.93161,550,0.98182,0.96,0.87273,0.75636,0.63091,0.51273,0.44182,0.28182,566,550,54980.36284,48311,41431.27842,891.21355,1406,69780.45841,62891,37097.80766,410.07811,808,1431.05577,1359,468.89562,242.99819,568,623.43319,627,222.54062,272,157.85859,0.00833,0.00833,0.1119,0.67619,0.54956,0.38876,0.42508,0.90758,0.87797,0.93074,36.83762,32.33333,22.84039,397.10126,1613,42.56511,43.66667,23.08271,441.03116,1676,0.67287,0.5,0.03858,0,0.11811
265988,,140,1,36,New York,NY,Voorheesville,Voorheesville,City,tract,12186,518,42.6323672,-73.952994,55227396,196048,2433,1247,1186,985.30151,943,351.8939,85.89866,163,0.96933,0.8773,0.52147,0.36196,0.1411,0.1411,0.1411,0.07975,167,163,113337.34993,92922,78380.35309,366.27908,934,121465.85911,110163,69282.58116,198.08408,648,2165.21536,1995,887.52326,143.92785,535,803.05336,703,408.43359,232,122.99562,0,0,0.13299,0.69752,1,0.30356,0.37422,0.93448,0.92788,0.94097,41.5647,42.58333,21.60327,340.30889,1247,42.92983,45.58333,22.97502,285.13668,1186,0.87423,0.52768,0.02321,0.00714,0.07768
265989,,140,1,36,New York,NY,Voorheesville,Voorheesville,City,tract,12186,518,42.5836894,-73.9436334,88153826,1009135,3500,1809,1691,977.58147,983,248.87885,95.65693,189,1,0.88764,0.76966,0.76966,0.39326,0.39326,0.3427,0.21348,208,178,89465.22531,68862,69540.45977,658.55814,1299,106745.77594,91153,66217.00175,347.14753,877,1880.1763,1741,789.44012,224.04812,707,763.47002,738,258.08703,384,197.13131,0.01283,0.01283,0.09166,0.64803,0.5136,0.47953,0.49251,0.93744,0.95606,0.9215,36.78424,37.75,22.64063,482.08874,1809,43.83099,47.08333,21.7775,433.15002,1691,0.86057,0.55157,0.02268,0.00585,0.08339
265991,,140,1,36,New York,NY,Schenectady,Rotterdam,City,tract,12303,518,42.7469088,-73.977372,17688452,69531,3640,1731,1909,1076.56917,976,292.08685,52.00879,124,1,0.95161,0.80645,0.80645,0.54032,0.24194,0.19355,0.19355,147,124,100453.96703,78640,74380.70161,596.05633,1390,116909.79812,106726,69174.14594,338.4421,970,1956.52695,1827,775.60102,258.39966,817,757.46484,656,400.74261,426,247.87666,0.00965,0.00965,0.19228,0.65728,0.53998,0.13183,0.47077,0.9825,0.97733,0.98689,39.34079,39.16667,23.07933,436.4773,1731,40.28176,40.75,22.40057,461.96755,1909,0.91393,0.56052,0.02666,0.02522,0.09078
